0.278827118208436,0.2900970586850087,0.2827414467948685,0.29977483357337686,0.30228167280485374,0.2934515341251822,0.31080338566168997,0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,1
0.2900970586850087,0.2827414467948685,0.29977483357337686,0.30228167280485374,0.2934515341251822,0.31080338566168997,0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,1
0.2827414467948685,0.29977483357337686,0.30228167280485374,0.2934515341251822,0.31080338566168997,0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0
0.29977483357337686,0.30228167280485374,0.2934515341251822,0.31080338566168997,0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0
0.30228167280485374,0.2934515341251822,0.31080338566168997,0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0
0.2934515341251822,0.31080338566168997,0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0
0.31080338566168997,0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0
0.2985716418099169,0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0
0.26787729316559916,0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0
0.17231435831087652,0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0.24476103370734575,0
0.07007910251606578,0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0.24476103370734575,0.26024032899640137,1
0.10445572182531324,0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0.24476103370734575,0.26024032899640137,0.2555820235954378,1
0.07633610207432279,0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0.24476103370734575,0.26024032899640137,0.2555820235954378,0.25292117850236157,1
0.10076164616679772,0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0.24476103370734575,0.26024032899640137,0.2555820235954378,0.25292117850236157,0.2523817972248459,1
0.15675185104287817,0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0.24476103370734575,0.26024032899640137,0.2555820235954378,0.25292117850236157,0.2523817972248459,0.2526471444789054,1
0.16646211150888016,0.18847263417257828,0.21229106712328696,0.23235215415594646,0.24531671638596458,0.24037660993995963,0.24476103370734575,0.26024032899640137,0.2555820235954378,0.25292117850236157,0.2523817972248459,0.2526471444789054,0.25230541779265786,1
